experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,64,64,black,fixed,white,8/p2k1p2/p4p2/2pb3p/5P1P/4r3/5K2/8 b - - 2 32,e3e4,Re4,-1377,4.0,2.4468097999633756,0.05,0.0,0.050043399998685345,0.05004469999403227,4.469999403226843e-05,2.3967650999693433,2,3,True,265,39,36|86,0.202,normal,1.0,False,36,0,2,2,0.0009217000042553991
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,65,65,white,dynamic,white,8/p2k1p2/p4p2/2pb3p/4rP1P/8/5K2/8 w - - 3 33,f4f5,f5,-1460,4.0,2.415108799934387,0.03,0.0007247000030474737,0.029301100003067404,0.03002859999833163,2.859999833162985e-05,2.3850801999360556,2,3,True,138,11,6|100,0.003,quiet,0.6,False,6,0,0,3,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,66,66,black,fixed,white,8/p2k1p2/p4p2/2pb1P1p/4r2P/8/5K2/8 b - - 0 33,e4h4,Rxh4,-1449,4.0,2.3967650999693433,0.05,0.0,0.05013249999319669,0.05013390000385698,0.00013390000385697653,2.3466311999654863,2,3,True,252,32,30|69,0.29033333333333333,normal,1.0,False,30,1,2,7,0.0008307999960379675
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,67,67,white,dynamic,white,8/p2k1p2/p4p2/2pb1P1p/7r/8/5K2/8 w - - 0 34,f2e3,Ke3,-1487,4.0,2.3850801999360556,0.03,0.0005657000001519918,0.0297188999975333,0.03028690000064671,0.0002869000006467115,2.354793299935409,2,3,True,166,24,6|113,0.06999999999999999,quiet,0.6,False,6,0,0,70,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,68,68,black,fixed,white,8/p2k1p2/p4p2/2pb1P1p/7r/4K3/8/8 b - - 1 34,h4d4,Rd4,-1494,4.0,2.3466311999654863,0.05,0.0,0.05015840000123717,0.05016009999962989,0.00016009999962988963,2.2964710999658564,2,3,True,280,32,30|64,0.21100000000000002,normal,1.0,False,30,0,2,11,0.00080750000779517
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,69,69,white,dynamic,white,8/p2k1p2/p4p2/2pb1P1p/3r4/4K3/8/8 w - - 2 35,e3f2,Kf2,-1505,4.0,2.354793299935409,0.03,0.0006198000046424568,0.029499399999622256,0.030121599993435666,0.00012159999343566708,2.324671699941973,2,3,True,130,24,2|43,0.038000000000000006,quiet,0.6,False,2,0,0,38,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,70,70,black,fixed,white,8/p2k1p2/p4p2/2pb1P1p/3r4/8/5K2/8 b - - 3 35,d7d6,Kd6,-1498,4.0,2.2964710999658564,0.05,0.0,0.050104099995223805,0.05010529998980928,0.00010529998980927935,2.246365799976047,2,3,True,246,30,31|91,0.20700000000000002,normal,1.0,False,31,0,2,7,0.0007501000072807074
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,71,71,white,dynamic,white,8/p4p2/p2k1p2/2pb1P1p/3r4/8/5K2/8 w - - 4 36,f2e3,Ke3,-1512,4.0,2.324671699941973,0.03,0.0006373999931383878,0.02948100000503473,0.030120600000373088,0.00012060000037308893,2.2945510999416,2,3,True,130,11,6|96,0.011000000000000001,quiet,0.6,False,6,0,0,11,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,72,72,black,fixed,white,8/p4p2/p2k1p2/2pb1P1p/3r4/4K3/8/8 b - - 5 36,d6e5,Ke5,-1523,4.0,2.246365799976047,0.05,0.0,0.050029399993945844,0.05003069998929277,3.069998929276785e-05,2.1963350999867544,2,3,True,250,31,29|62,0.20700000000000002,normal,1.0,False,29,0,2,7,0.000781399998231791
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,73,73,white,dynamic,white,8/p4p2/p4p2/2pbkP1p/3r4/4K3/8/8 w - - 6 37,e3f2,Kf2,-1615,4.0,2.2945510999416,0.03,0.0006723000115016475,0.029405499997665174,0.030080600001383573,8.060000138357393e-05,2.2644704999402165,3,4,True,131,30,2|35|89,0.014000000000000002,quiet,0.6,False,2,0,0,14,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,74,74,black,fixed,white,8/p4p2/p4p2/2pbkP1p/3r4/8/5K2/8 b - - 7 37,e5f5,Kxf5,-1615,4.0,2.1963350999867544,0.05,0.0,0.05016629998863209,0.05016769999929238,0.00016769999929237833,2.146167399987462,2,3,True,233,30,28|66,0.29433333333333334,normal,1.0,False,28,1,2,11,0.0008276000007754192
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,75,75,white,dynamic,white,8/p4p2/p4p2/2pb1k1p/3r4/8/5K2/8 w - - 0 38,f2e3,Ke3,-1633,4.0,2.2644704999402165,0.03,0.0006061000021873042,0.02940919999673497,0.03001780000340659,1.7800003406592824e-05,2.23445269993681,2,3,True,158,24,6|92,0.10300000000000001,quiet,0.6,False,6,0,0,103,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,76,76,black,fixed,white,8/p4p2/p4p2/2pb1k1p/3r4/4K3/8/8 b - - 1 38,f5e5,Ke5,-1644,4.0,2.146167399987462,0.05,0.0,0.050047800003085285,0.05004899999767076,4.8999997670759465e-05,2.096118399989791,2,3,True,265,30,29|63,0.21100000000000002,normal,1.0,False,29,0,2,11,0.000777699999161996
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,77,77,white,dynamic,white,8/p4p2/p4p2/2pbk2p/3r4/4K3/8/8 w - - 2 39,e3f2,Kf2,-1650,4.0,2.23445269993681,0.03,0.0005773000011686236,0.029615999999805354,0.030195500003173947,0.00019550000317394844,2.204257199933636,2,3,True,133,23,2|46,0.018,quiet,0.6,False,2,0,0,18,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,78,78,black,fixed,white,8/p4p2/p4p2/2pbk2p/3r4/8/5K2/8 b - - 3 39,d5e4,Be4,-1639,4.0,2.096118399989791,0.05,0.0,0.05003039998700842,0.050031499995384365,3.1499995384362545e-05,2.046086899994407,2,3,True,233,28,30|89,0.21100000000000002,normal,1.0,False,30,0,2,11,0.0007287000044016168
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,79,79,white,dynamic,white,8/p4p2/p4p2/2p1k2p/3rb3/8/5K2/8 w - - 4 40,f2e3,Ke3,-1645,4.0,2.204257199933636,0.03,0.000611299998126924,0.02956589999666903,0.030179599998518825,0.0001795999985188257,2.174077599935117,2,3,True,145,9,6|124,0.004,quiet,0.6,False,6,0,0,4,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,80,80,black,fixed,white,8/p4p2/p4p2/2p1k2p/3rb3/4K3/8/8 b - - 5 40,a6a5,a5,-1654,4.0,2.046086899994407,0.05,0.0,0.05020890000741929,0.050210100002004765,0.0002101000020047622,1.995876799992402,2,3,True,257,31,31|66,0.109,quiet,1.0,False,31,0,1,9,0.0007924000092316419
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,81,81,white,dynamic,white,8/p4p2/5p2/p1p1k2p/3rb3/4K3/8/8 w - - 0 41,e3f2,Kf2,-1656,4.0,2.174077599935117,0.03,0.0006342999986372888,0.02966710001055617,0.03030420000141021,0.00030420000141020975,2.143773399933707,2,3,True,140,24,2|64,0.006,quiet,0.6,False,2,0,0,6,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,82,82,black,fixed,white,8/p4p2/5p2/p1p1k2p/3rb3/8/5K2/8 b - - 1 41,a7a6,a6,-1647,4.0,1.995876799992402,0.05,0.0,0.05006300000241026,0.050064400013070554,6.440001307055077e-05,1.9458123999793315,2,3,True,250,29,33|94,0.109,quiet,1.0,False,33,0,1,9,0.0007990000012796372
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,83,83,white,dynamic,white,8/5p2/p4p2/p1p1k2p/3rb3/8/5K2/8 w - - 0 42,f2e3,Ke3,-1647,4.0,2.143773399933707,0.03,0.0005824999971082434,0.029488800006220117,0.03007370000705123,7.370000705123059e-05,2.1136996999266557,2,3,True,165,20,6|116,0.002,quiet,0.6,False,6,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,84,84,black,fixed,white,8/5p2/p4p2/p1p1k2p/3rb3/4K3/8/8 b - - 1 42,h5h4,h4,-1658,4.0,1.9458123999793315,0.05,0.0,0.05005789999268018,0.05005900000105612,5.9000001056117024e-05,1.8957533999782754,2,3,True,275,31,31|66,0.109,quiet,1.0,False,31,0,1,9,0.0007745000038994476
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,85,85,white,dynamic,white,8/5p2/p4p2/p1p1k3/3rb2p/4K3/8/8 w - - 0 43,e3f2,Kf2,-1658,4.0,2.1136996999266557,0.03,0.0005667999939760193,0.029499900003429502,0.030068899999605492,6.889999960549287e-05,2.0836307999270502,2,3,True,118,19,2|63,0.0,quiet,0.6,False,2,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,86,86,black,fixed,white,8/5p2/p4p2/p1p1k3/3rb2p/8/5K2/8 b - - 1 43,f6f5,f5,-1647,4.0,1.8957533999782754,0.05,0.0,0.05010009999386966,0.05010139998921659,0.00010139998921658566,1.8456519999890588,2,3,True,254,30,32|82,0.111,quiet,1.0,False,32,0,1,11,0.0008031000033952296
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,87,87,white,dynamic,white,8/5p2/p7/p1p1kp2/3rb2p/8/5K2/8 w - - 0 44,f2e3,Ke3,-1657,4.0,2.0836307999270502,0.03,0.0006301999965216964,0.029438800003845245,0.03007140000408981,7.140000408981106e-05,2.0535593999229604,2,3,True,152,30,5|78,0.0,quiet,0.6,False,5,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,88,88,black,fixed,white,8/5p2/p7/p1p1kp2/3rb2p/4K3/8/8 b - - 1 44,f7f6,f6,-1668,4.0,1.8456519999890588,0.05,0.0,0.05003299999225419,0.05003430000215303,3.430000215302875e-05,1.7956176999869058,2,3,True,267,29,29|61,0.21100000000000002,normal,1.0,False,29,0,2,11,0.0006889999931445345
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,89,89,white,dynamic,white,8/8/p4p2/p1p1kp2/3rb2p/4K3/8/8 w - - 0 45,e3f2,Kf2,-1673,4.0,2.0535593999229604,0.03,0.0005479999963426962,0.029684300010558218,0.030234400008339435,0.00023440000833943597,2.023324999914621,2,3,True,147,25,2|41,0.010000000000000002,quiet,0.6,False,2,0,0,10,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,90,90,black,fixed,white,8/8/p4p2/p1p1kp2/3rb2p/8/5K2/8 b - - 1 45,f5f4,f4,-1673,4.0,1.7956176999869058,0.05,0.0,0.05012369999894872,0.050125000008847564,0.00012500000884756168,1.7454926999780582,2,3,True,267,27,28|77,0.111,quiet,1.0,False,28,0,1,11,0.0006661000079475343
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,91,91,white,dynamic,white,8/8/p4p2/p1p1k3/3rbp1p/8/5K2/8 w - - 0 46,f2f1,Kf1,-1673,4.0,2.023324999914621,0.03,0.0005124999879626557,0.029499000011128373,0.03001360000052955,1.3600000529551126e-05,1.9933113999140915,2,3,True,158,4,4|128,0.005000000000000001,quiet,0.6,False,4,0,0,5,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,92,92,black,fixed,white,8/8/p4p2/p1p1k3/3rbp1p/8/8/5K2 b - - 1 46,a5a4,a4,-1673,4.0,1.7454926999780582,0.05,0.0,0.0503513000003295,0.05035259999567643,0.0003525999956764253,1.6951400999823818,2,3,True,253,30,32|80,0.2,normal,1.0,False,32,0,3,0,0.0007730000070296228
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,93,93,white,dynamic,white,8/8/p4p2/2p1k3/p2rbp1p/8/8/5K2 w - - 0 47,f1f2,Kf2,-1675,4.0,1.9933113999140915,0.03,0.0008346999966306612,0.02948520000791177,0.03032260001054965,0.0003226000105496507,1.9629887999035418,2,3,True,157,14,4|121,0.0,quiet,0.6,False,4,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,94,94,black,fixed,white,8/8/p4p2/2p1k3/p2rbp1p/8/5K2/8 b - - 1 47,a6a5,a5,-1675,4.0,1.6951400999823818,0.05,0.0,0.050142499996582046,0.05014390000724234,0.0001439000072423341,1.6449961999751395,2,3,True,277,30,32|75,0.1,quiet,1.0,False,32,0,1,0,0.0007060999923851341
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,95,95,white,dynamic,white,8/8/5p2/p1p1k3/p2rbp1p/8/5K2/8 w - - 0 48,f2f1,Kf1,-1675,4.0,1.9629887999035418,0.03,0.0005641000025207177,0.029453800001647323,0.030020000005606562,2.000000560656301e-05,1.9329687998979352,2,3,True,156,3,4|128,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,96,96,black,fixed,white,8/8/5p2/p1p1k3/p2rbp1p/8/8/5K2 b - - 1 48,a4a3,a3,-1675,4.0,1.6449961999751395,0.05,0.0,0.05002879998937715,0.05003069998929277,3.069998929276785e-05,1.5949654999858467,2,3,True,262,29,31|78,0.2,normal,1.0,False,31,0,3,0,0.0008184000034816563
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,97,97,white,dynamic,white,8/8/5p2/p1p1k3/3rbp1p/p7/8/5K2 w - - 0 49,f1f2,Kf2,-1677,4.0,1.9329687998979352,0.03,0.0005936000088695437,0.029637899991939776,0.030234000005293638,0.00023400000529363862,1.9027347998926416,2,3,True,169,13,4|136,0.0,quiet,0.6,False,4,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,98,98,black,fixed,white,8/8/5p2/p1p1k3/3rbp1p/p7/5K2/8 b - - 1 49,a3a2,a2,-1677,4.0,1.5949654999858467,0.05,0.0,0.050103999994462356,0.05010519998904783,0.00010519998904783001,1.5448602999967989,2,3,True,271,31,33|85,0.1,quiet,1.0,False,33,0,1,0,0.000906600005691871
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,99,99,white,dynamic,white,8/8/5p2/p1p1k3/3rbp1p/8/p4K2/8 w - - 0 50,f2e1,Ke1,-2492,4.0,1.9027347998926416,0.03,0.0008192999957827851,0.029242999997222796,0.030065300001297146,6.530000129714719e-05,1.8726694998913445,2,3,True,169,7,4|148,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,100,100,black,fixed,white,8/8/5p2/p1p1k3/3rbp1p/8/p7/4K3 b - - 1 50,a2a1q,a1=Q+,-2500,4.0,1.5448602999967989,0.05,0.0,0.05012020000140183,0.050121399995987304,0.00012139999598730078,1.4947389000008116,2,3,True,280,35,36|73,0.202,normal,1.0,False,36,0,3,2,0.000909099995624274
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,101,101,white,dynamic,white,8/8/5p2/p1p1k3/3rbp1p/8/8/q3K3 w - - 0 51,e1e2,Ke2,-2523,4.0,1.8726694998913445,0.09000000000000001,0.0006519000016851351,0.08953340000880416,0.09018769999966025,0.00018769999966024298,1.7824817998916842,3,4,True,513,85,2|90|180,0.55,volatile,1.8,True,2,0,0,813,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,102,102,black,fixed,white,8/8/5p2/p1p1k3/3rbp1p/8/4K3/q7 b - - 1 51,a1c3,Qc3,-2523,4.0,1.4947389000008116,0.05,0.0,0.05001259999698959,0.050014000007649884,1.4000007649880852e-05,1.4447248999931617,2,3,True,261,42,44|92,0.20800000000000002,normal,1.0,False,44,0,9,8,0.0008153999951900914
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,103,103,white,dynamic,white,8/8/5p2/p1p1k3/3rbp1p/2q5/4K3/8 w - - 2 52,e2f1,Kf1,-2528,4.0,1.7824817998916842,0.03,0.0006253000028664246,0.029479999997420236,0.03010750000248663,0.00010750000248663238,1.7523742998891976,2,3,True,143,16,2|96,0.025,quiet,0.6,False,2,0,0,25,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,104,104,black,fixed,white,8/8/5p2/p1p1k3/3rbp1p/2q5/8/5K2 b - - 3 52,c3c4,Qc4+,-2528,4.0,1.4447248999931617,0.05,0.0,0.050119900013669394,0.05012140001053922,0.00012140001053921601,1.3946034999826225,2,3,True,242,45,47|98,0.202,normal,1.0,False,47,0,10,2,0.0009528000082354993
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,105,105,white,dynamic,white,8/8/5p2/p1p1k3/2qrbp1p/8/8/5K2 w - - 4 53,f1f2,Kf2,-2532,4.0,1.7523742998891976,0.09000000000000001,0.0007348999934038147,0.08928369999921415,0.09002079999481793,2.0799994817924383e-05,1.6623534998943796,3,4,True,433,98,3|108|228,0.353,volatile,1.8,True,3,0,0,3,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,106,106,black,fixed,white,8/8/5p2/p1p1k3/2qrbp1p/8/5K2/8 b - - 5 53,c4e6,Qe6,-2532,4.0,1.3946034999826225,0.05,0.0,0.050120300002163276,0.05012149999674875,0.00012149999674875012,1.3444819999858737,2,3,True,258,43,44|91,0.202,normal,1.0,False,44,0,5,2,0.0009567999950377271
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,107,107,white,dynamic,white,8/8/4qp2/p1p1k3/3rbp1p/8/5K2/8 w - - 6 54,f2f1,Kf1,-2530,4.0,1.6623534998943796,0.03,0.000767599995015189,0.029525100006139837,0.030295100004877895,0.0002951000048778962,1.6320583998895017,2,3,True,137,2,4|127,0.004,quiet,0.6,False,4,0,0,4,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,108,108,black,fixed,white,8/8/4qp2/p1p1k3/3rbp1p/8/8/5K2 b - - 7 54,e6d5,Qd5,-2530,4.0,1.3444819999858737,0.05,0.0,0.050047000011545606,0.05004840000765398,4.840000765397867e-05,1.2944335999782197,2,3,True,210,46,48|103,0.2,normal,1.0,False,48,0,6,0,0.0011036000068997964
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,109,109,white,dynamic,white,8/8/5p2/p1pqk3/3rbp1p/8/8/5K2 w - - 8 55,f1f2,Kf2,-2532,4.0,1.6320583998895017,0.03,0.0008290000114357099,0.02918110000609886,0.03001270000822842,1.2700008228422321e-05,1.6020456998812733,2,3,True,118,12,4|77,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,110,110,black,fixed,white,8/8/5p2/p1pqk3/3rbp1p/8/5K2/8 b - - 9 55,d5e6,Qe6,-2532,4.0,1.2944335999782197,0.05,0.0,0.050159899998106994,0.05016119999345392,0.0001611999934539171,1.2442723999847658,2,3,True,195,32,35|80,0.2,normal,1.0,False,35,0,2,0,0.0009145000076387078
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,111,111,white,dynamic,white,8/8/4qp2/p1p1k3/3rbp1p/8/5K2/8 w - - 10 56,f2f1,Kf1,-2532,4.0,1.6020456998812733,0.03,0.0007686000026296824,0.029416199991828762,0.030187199998181313,0.0001871999981813144,1.571858499883092,1,2,True,110,1,4,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,112,112,black,fixed,white,8/8/4qp2/p1p1k3/3rbp1p/8/8/5K2 b - - 11 56,a5a4,a4,-2530,4.0,1.2442723999847658,0.05,0.0,0.050159200007328764,0.050161100007244386,0.000161100007244383,1.1941112999775214,2,3,True,230,45,48|108,0.2,normal,1.0,False,48,0,6,0,0.0010110000002896413
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,113,113,white,dynamic,white,8/8/4qp2/2p1k3/p2rbp1p/8/8/5K2 w - - 0 57,f1f2,Kf2,-2528,4.0,1.571858499883092,0.03,0.0007153000042308122,0.029380699998000637,0.03009830000519287,9.830000519286952e-05,1.5417601998778991,2,3,True,135,13,4|97,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,114,114,black,fixed,white,8/8/4qp2/2p1k3/p2rbp1p/8/5K2/8 b - - 1 57,e6d5,Qd5,-2528,4.0,1.1941112999775214,0.05,0.0,0.050162599989562295,0.050164000000222586,0.00016400000022258332,1.1439472999772988,2,3,True,233,44,47|106,0.2,normal,1.0,False,47,0,2,0,0.0009878999990178272
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,115,115,white,dynamic,white,8/8/5p2/2pqk3/p2rbp1p/8/5K2/8 w - - 2 58,f2f1,Kf1,-2530,4.0,1.5417601998778991,0.03,0.000796499996795319,0.029300700000021607,0.030099600000539795,9.960000053979567e-05,1.5116605998773593,2,3,True,138,18,4|94,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,116,116,black,fixed,white,8/8/5p2/2pqk3/p2rbp1p/8/8/5K2 b - - 3 58,d5e6,Qe6,-2530,4.0,1.1439472999772988,0.05,0.0,0.050268799997866154,0.050270200008526444,0.00027020000852644166,1.0936770999687724,2,3,True,242,34,34|73,0.2,normal,1.0,False,34,0,4,0,0.0009710999875096604
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,117,117,white,dynamic,white,8/8/4qp2/2p1k3/p2rbp1p/8/8/5K2 w - - 4 59,f1f2,Kf2,-2528,4.0,1.5116605998773593,0.03,0.0006839999987278134,0.03031349999946542,0.03099979998660274,0.0009997999866027396,1.4806607998907566,2,3,True,134,10,4|97,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,118,118,black,fixed,white,8/8/4qp2/2p1k3/p2rbp1p/8/5K2/8 b - - 5 59,a4a3,a3,-2528,4.0,1.0936770999687724,0.05,0.0,0.05003990000113845,0.050041199996485375,4.119999648537209e-05,1.043635899972287,2,3,True,215,43,47|125,0.2,normal,1.0,False,47,0,2,0,0.0010446999949635938
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,119,119,white,dynamic,white,8/8/4qp2/2p1k3/3rbp1p/p7/5K2/8 w - - 0 60,f2f1,Kf1,-2528,4.0,1.4806607998907566,0.03,0.0007646000012755394,0.029362800007220358,0.0301298999984283,0.00012989999842830113,1.4505308998923283,1,2,True,145,1,4,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,120,120,black,fixed,white,8/8/4qp2/2p1k3/3rbp1p/p7/8/5K2 b - - 1 60,a3a2,a2,-2528,4.0,1.043635899972287,0.05,0.0,0.05015700000512879,0.05015830000047572,0.0001583000004757168,0.9934775999718113,2,3,True,225,46,48|106,0.2,normal,1.0,False,48,0,6,0,0.0011438999936217442
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,121,121,white,dynamic,white,8/8/4qp2/2p1k3/3rbp1p/8/p7/5K2 w - - 0 61,f1f2,Kf2,-2528,4.0,1.4505308998923283,0.03,0.0006692999886581674,0.02935779999825172,0.03002929998910986,2.929998910985998e-05,1.4205015999032184,1,2,True,144,1,4,0.0,quiet,0.6,False,4,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,122,122,black,fixed,white,8/8/4qp2/2p1k3/3rbp1p/8/p4K2/8 b - - 1 61,a2a1q,a1=Q,-3361,4.0,0.9934775999718113,0.05,0.0,0.05019140000513289,0.05019249999895692,0.00019249999895691594,0.9432850999728544,2,3,True,211,49,50|100,0.1,quiet,1.0,False,50,0,1,0,0.0015122999902814627
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,123,123,white,dynamic,white,8/8/4qp2/2p1k3/3rbp1p/8/5K2/q7 w - - 0 62,f2e2,Ke2,-100000,4.0,1.4205015999032184,0.05,0.0007058000046527013,0.04941179999150336,0.05011999999987893,0.00011999999987892529,1.3703815999033395,3,4,True,209,58,1|64|125,0.2,normal,1.0,False,1,0,0,833,0.0
